GaN,Zn,804,2,2,5,0,11.66362075,41.86487,27.85813,2.425,1.23,0.615,0.00445036,0.001610622,0.006671176,0.002901618,96.5,49.5,28.75,21.15,42.3,1,0,0.3581909,2,5.012610744,233.7573065,1.7433,46.942827,-0.665803,3.21629,3.21629,5.239962,90,90,120,5.923649,4,2,0,10,0,65.38,30,9.2,30,1.65,9.394199,138,60,38.8,2,0.2628072,
Ge,Ga,32,2,2,10,0,72.61,72.61,0,2.01,0,0,0.001348266,0,0.001348266,0.001348266,73,0,39.43,0,0,1,0,0.2571353,1,7.378756301,282.3805211,0,47.847011,0,4.074959,4.074959,4.074959,60,60,60,5.041968,2,2,1,10,0,69.723,31,11.8,31,1.81,5.9993018,141,47,49.9,1,0.2803221,
Ge,Ga,32,2,2,10,0,72.61,72.61,0,2.01,0,0,0.001348266,0,0.001348266,0.001348266,73,0,39.43,0,0,1,0,0.2571353,1,7.378756301,282.3805211,0,47.847011,0,4.074959,4.074959,4.074959,60,60,60,5.041968,2,2,1,10,0,69.723,31,11.8,31,1.81,5.9993018,141,47,49.9,1,0.2803221,
Ge,Ge,32,2,2,10,0,72.61,72.61,0,2.01,0,0,0.001348266,0,0.001348266,0.001348266,73,0,39.43,0,0,1,0,0.2571353,1,7.378756301,282.3805211,0,47.847011,0,4.074959,4.074959,4.074959,60,60,60,5.041968,2,2,2,10,0,72.63,32,13.6,32,2.01,7.899435,137,73,39.43,1,0.2571353,
Ge,Ge,32,2,2,10,0,72.61,72.61,0,2.01,0,0,0.001348266,0,0.001348266,0.001348266,73,0,39.43,0,0,1,0,0.2571353,1,7.378756301,282.3805211,0,47.847011,0,4.074959,4.074959,4.074959,60,60,60,5.041968,2,2,2,10,0,72.63,32,13.6,32,2.01,7.899435,137,73,39.43,1,0.2571353,
Ge,Ge,32,2,2,10,0,72.61,72.61,0,2.01,0,0,0.001348266,0,0.001348266,0.001348266,73,0,39.43,0,0,1,0,0.2571353,1,7.378756301,282.3805211,0,47.847011,0,4.074959,4.074959,4.074959,60,60,60,5.041968,2,2,2,10,0,72.63,32,13.6,32,2.01,7.899435,137,73,39.43,1,0.2571353,
Ge,Ge,32,2,2,10,0,72.61,72.61,0,2.01,0,0,0.001348266,0,0.001348266,0.001348266,73,0,39.43,0,0,1,0,0.2571353,1,7.378756301,282.3805211,0,47.847011,0,4.074959,4.074959,4.074959,60,60,60,5.041968,2,2,2,10,0,72.63,32,13.6,32,2.01,7.899435,137,73,39.43,1,0.2571353,
Ge,Ge,32,2,2,10,0,72.61,72.61,0,2.01,0,0,0.001348266,0,0.001348266,0.001348266,73,0,39.43,0,0,1,0,0.2571353,1,7.378756301,282.3805211,0,47.847011,0,4.074959,4.074959,4.074959,60,60,60,5.041968,2,2,2,10,0,72.63,32,13.6,32,2.01,7.899435,137,73,39.43,1,0.2571353,
HfO2,H,352,2,2.666666667,0.666666667,4.666666667,7.656543246,70.16293333,76.59880343,2.726666667,2.14,1.008805675,0.006874513,0.004019525,0.012438475,0.003084258,96.5,38.5,57.12,51.88,103.76,1.5,1,0.5089463,3,4.432655903,382.1412986,4.0165,140.262123,-4.039258,5.142319,5.195148,5.326038,90,99.674531,90,9.967761,12,1,0,0,0,1.008,1,14.1,1,2.2,13.59843401,79,-38,4.507107424,0,0.0493039,
In2O3,O,22598,2,2.8,4,0,4.87981258,55.52684,48.41102942,2.776,1.66,0.813230595,0.008471789,0.005116115,0.015580519,0.003750626,98.5,36.5,36.97,31.73,63.46,1,0,0.9796592,5,2.997117886,133.5335798,0.9324,546.518426,-2.027263,8.920905,8.920905,8.920905,109.471221,109.471221,109.471221,6.748499,40,2,4,0,0,15.999,8,14,8,3.44,13.618054,152,135,5.24,1,0.3511808,
In2O3,O,22598,2,2.8,4,0,4.87981258,55.52684,48.41102942,2.776,1.66,0.813230595,0.008471789,0.005116115,0.015580519,0.003750626,98.5,36.5,36.97,31.73,63.46,1,0,0.9796592,5,2.997117886,133.5335798,0.9324,546.518426,-2.027263,8.920905,8.920905,8.920905,109.471221,109.471221,109.471221,6.748499,40,2,4,0,0,15.999,8,14,8,3.44,13.618054,152,135,5.24,1,0.3511808,
